Price,Latitude,Longitude
"$1,050,000 ",37.749875,-122.426896
"$930,000 ",37.7748669,-122.3941757
"$865,000 ",37.7990636,-122.4186253
"$1,680,000 ",37.8027664,-122.4072554
"$1,550,000 ",37.7881762,-122.3925217
"$280,000 ",37.7098446,-122.4678576
"$498,000 ",37.7774314,-122.3937066
"$700,000 ",37.78639,-122.460041
"$92,500 ",37.7825849,-122.3904028
"$92,500 ",37.7825849,-122.3904028
"$955,000 ",37.791373,-122.445322
"$540,000 ",37.779449,-122.486511
"$855,000 ",37.7862361,-122.3890738
"$385,000 ",37.7947159,-122.4078309
"$873,000 ",37.79002,-122.44177
"$844,000 ",37.763098,-122.4282424
"$827,000 ",37.7794539,-122.3966763
"$1,015,000 ",37.782646,-122.390388
"$755,000 ",37.7603054,-122.3914085
"$799,000 ",37.7603054,-122.3914085
"$231,255 ",37.7270501,-122.3951533
"$231,332 ",37.7272102,-122.3956769
"$1,570,000 ",37.7642402,-122.4467816
"$482,000 ",37.753738,-122.3930308
"$1,250,000 ",37.79431,-122.42961
"$805,000 ",37.7782941,-122.4236578
"$810,000 ",37.7635244,-122.4630347
"$599,000 ",37.758213,-122.392844
"$470,000 ",37.7448754,-122.4201133
"$208,000 ",37.7749295,-122.4194155
"$425,500 ",37.7722206,-122.5101541
"$970,000 ",37.7675562,-122.4279795
"$690,000 ",37.7638567,-122.4032332
"$748,000 ",37.7593341,-122.4098151
"$760,000 ",37.7749295,-122.4194155
"$489,000 ",37.7800531,-122.4234533
"$640,000 ",37.7800531,-122.4234533
"$1,490,000 ",37.778455,-122.493547
"$265,000 ",37.7097571,-122.4683035
"$775,000 ",37.745017,-122.438172
"$1,000,000 ",37.7905055,-122.3962516
"$420,000 ",37.751454,-122.407822
"$1,339,000 ",37.798253,-122.399172
"$799,000 ",37.758197,-122.493617
"$580,000 ",37.751036,-122.490964
"$550,000 ",37.72282,-122.440555
"$600,000 ",37.797693,-122.435908
"$845,000 ",37.794491,-122.427977
"$520,000 ",37.783536,-122.4213926
"$1,225,000 ",37.7637524,-122.4369939
"$531,600 ",37.754334,-122.444984
"$551,000 ",37.7264887,-122.438513
"$1,725,000 ",37.7905055,-122.3962516
"$769,000 ",37.7794539,-122.3966763
"$710,000 ",37.7788114,-122.3913711
"$231,497 ",37.7270501,-122.3951533
"$586,000 ",37.783585,-122.443486
"$1,225,000 ",37.756243,-122.436136
"$620,000 ",37.7364207,-122.4162171
"$1,800,000 ",37.7928411,-122.4121995
"$535,000 ",37.7868891,-122.4221645
"$1,079,000 ",37.772256,-122.453668
"$575,000 ",37.719403,-122.463835
"$275,000 ",37.7104999,-122.4677749
"$835,706 ",37.7741832,-122.3947556
"$635,000 ",37.730455,-122.444962
"$595,000 ",37.753738,-122.3930308
"$231,255 ",37.7272102,-122.3956769
"$1,250,000 ",37.796848,-122.431823
"$939,000 ",37.7905055,-122.3962516
"$879,000 ",37.783421,-122.445172
"$1,300,000 ",37.7825849,-122.3904028
"$1,039,000 ",37.7932119,-122.423746
"$720,000 ",37.778489,-122.504714
"$519,000 ",37.771865,-122.412098
"$1,450,000 ",37.7881762,-122.3925217
"$1,170,000 ",37.747656,-122.436241
"$435,000 ",37.74544,-122.441466
"$775,000 ",37.8012822,-122.4192097
"$985,000 ",37.7869868,-122.4647385
"$618,000 ",37.752167,-122.442184
"$1,250,000 ",37.7905055,-122.3962516
"$1,275,000 ",37.7905055,-122.3962516
"$245,000 ",37.7352165,-122.4226823
"$1,500,000 ",37.7905055,-122.3962516
"$1,370,700 ",37.798234,-122.417394
"$415,000 ",37.714779,-122.436111
"$625,000 ",37.7748669,-122.3941757
"$1,875,000 ",37.7980495,-122.3999521
"$1,200,000 ",37.7939042,-122.4317493
"$780,000 ",37.761862,-122.488082
"$425,000 ",37.750265,-122.507609
"$395,000 ",37.712045,-122.458263
"$660,000 ",37.77393,-122.396241
"$625,000 ",37.7734904,-122.439182
"$650,000 ",37.76402,-122.451665
"$715,000 ",37.7814666,-122.4015577
"$265,000 ",37.7331285,-122.41458
"$899,000 ",37.7951274,-122.4296993
"$2,515,000 ",37.7905055,-122.3962516
"$975,000 ",37.7900791,-122.3904683
"$985,000 ",37.8033528,-122.4178386
"$900,000 ",37.788038,-122.430024
"$1,850,000 ",37.7905055,-122.3962516
"$301,000 ",37.735041,-122.416045
"$254,000 ",37.7102501,-122.4674941
"$811,000 ",37.7782409,-122.3932237
"$760,000 ",37.77393,-122.396241
"$820,000 ",37.783203,-122.4205684
"$1,460,000 ",37.7996129,-122.4206667
"$375,000 ",37.7817342,-122.4321998
"$450,000 ",37.783536,-122.4213926
"$555,000 ",37.7632577,-122.4943203
"$1,230,500 ",37.789525,-122.3911753
"$825,000 ",37.7862361,-122.3890738
"$710,000 ",37.7992897,-122.4372771
"$1,122,100 ",37.7932119,-122.423746
"$789,000 ",37.7622941,-122.4379077
"$725,000 ",37.76062,-122.424363
"$720,000 ",37.7905055,-122.3962516
"$880,000 ",37.789525,-122.3911753
"$1,120,000 ",37.7806904,-122.3892201
"$940,000 ",37.7598414,-122.3906805
"$889,000 ",37.7452991,-122.4270777
"$10,000 ",37.783203,-122.4205684
"$765,000 ",37.7763302,-122.4476002
"$850,000 ",37.7449875,-122.416491
"$260,000 ",37.7098446,-122.4678576
"$1,000,000 ",37.8033324,-122.4446941
"$2,149,000 ",37.787885,-122.454304
"$821,000 ",37.760924,-122.467911
"$980,000 ",37.782711,-122.460433
"$590,000 ",37.7736704,-122.466428
"$461,000 ",37.763971,-122.504653
"$1,600,000 ",37.7905055,-122.3962516
"$910,000 ",37.785615,-122.4310507
"$650,000 ",37.7882277,-122.4406831
"$780,000 ",37.7603054,-122.3914085
"$1,500,000 ",37.7353625,-122.4335272
"$2,200,000 ",37.743462,-122.434663
"$969,000 ",37.7932119,-122.423746
"$659,000 ",37.790214,-122.4213623
"$670,000 ",37.786716,-122.424203
"$788,000 ",37.785115,-122.45877
"$415,000 ",37.7727441,-122.5102118
"$410,000 ",37.7582189,-122.503953
"$695,000 ",37.751866,-122.494296
"$550,000 ",37.747435,-122.478476
"$1,002,670 ",37.7905055,-122.3962516
"$2,100,000 ",37.7900791,-122.3904683
"$799,999 ",37.787031,-122.393642
"$550,000 ",37.7877366,-122.3903611
"$1,135,000 ",37.7836853,-122.3915
"$575,300 ",37.7794539,-122.3966763
"$784,000 ",37.7603054,-122.3914085
"$350,000 ",37.7343241,-122.3962919
"$200,000 ",37.70865,-122.425775
"$1,200,000 ",37.74535,-122.4277666
"$249,000 ",37.7098446,-122.4678576
"$1,014,300 ",37.7932119,-122.423746
"$1,053,500 ",37.7932119,-122.423746
"$749,000 ",37.749186,-122.475333
"$188,000 ",37.710971,-122.404376
"$1,267,500 ",37.735661,-122.436128
"$512,000 ",37.783536,-122.4213926
"$342,000 ",37.7811736,-122.4209028
"$750,000 ",37.7732839,-122.498956
"$744,000 ",37.7545279,-122.4421377
"$1,950,000 ",37.7905055,-122.3962516
"$1,588,000 ",37.78629,-122.401375
"$539,000 ",37.735021,-122.425495
"$540,000 ",37.781691,-122.465735
"$350,000 ",37.7257127,-122.4628985
"$849,000 ",37.7452991,-122.4270777
"$1,014,000 ",37.743584,-122.43262
"$899,000 ",37.7741832,-122.3947556
"$840,000 ",37.7748669,-122.3941757
"$865,000 ",37.7994931,-122.4148841
"$745,000 ",37.7857937,-122.4246689
"$762,000 ",37.783865,-122.460933
"$1,880,000 ",37.7905055,-122.3962516
"$515,000 ",37.7518552,-122.3999592
"$263,620 ",37.7272102,-122.3956769
"$505,000 ",37.708971,-122.444789
"$895,000 ",37.7452991,-122.4270777
"$875,000 ",37.801984,-122.414916
"$1,185,000 ",37.7907302,-122.4029934
"$775,000 ",37.801325,-122.442011
"$877,000 ",37.7857859,-122.3921118
"$775,000 ",37.7603054,-122.3914085
"$427,000 ",37.7141203,-122.3984968
"$390,000 ",37.715326,-122.451884
"$795,000 ",37.793685,-122.420946
"$2,311,603 ",37.7905055,-122.3962516
"$1,030,000 ",37.769369,-122.445536
"$1,010,000 ",37.7905055,-122.3962516
"$1,800,000 ",37.7905055,-122.3962516
"$811,100 ",37.7794539,-122.3966763
"$273,000 ",37.7097571,-122.4683035
"$910,000 ",37.803306,-122.4077621
"$1,649,000 ",37.7922575,-122.4159649
"$495,000 ",37.7817108,-122.4861369
"$650,000 ",37.735635,-122.414426
"$754,000 ",37.7509464,-122.4208473
"$270,000 ",37.7098446,-122.4678576
"$1,487,000 ",37.7922575,-122.4159649
"$1,100,000 ",37.7882516,-122.4030794
"$965,000 ",37.7932119,-122.423746
"$825,000 ",37.7397395,-122.4137758
"$1,369,000 ",37.7922575,-122.4159649
"$532,000 ",37.7868891,-122.4221645
"$600,199 ",37.755248,-122.466027
"$29,000 ",37.7835714,-122.3907007
"$29,000 ",37.7835714,-122.3907007
"$1,112,500 ",37.7928988,-122.3913067
"$698,000 ",37.781836,-122.438494
"$800,000 ",37.784058,-122.459872
"$1,110,000 ",37.7862361,-122.3890738
"$904,500 ",37.7835714,-122.3907007
"$1,080,000 ",37.7825849,-122.3904028
"$950,000 ",37.8030606,-122.421044
"$375,000 ",37.7947159,-122.4078309
"$895,000 ",37.804184,-122.42296
"$939,000 ",37.7932119,-122.423746
"$1,010,000 ",37.803905,-122.443333
"$746,500 ",37.7905314,-122.4414011
"$667,128 ",37.780195,-122.439277
"$940,000 ",37.77194,-122.43583
"$870,000 ",37.76534,-122.473681
"$1,650,000 ",37.7905055,-122.3962516
"$1,840,000 ",37.7905055,-122.3962516
"$900,000 ",37.7948453,-122.4218213
"$700,000 ",37.783203,-122.4205684
"$600,000 ",37.764366,-122.440356
"$240,000 ",37.78629,-122.401375
"$880,000 ",37.757185,-122.412062
"$1,150,000 ",37.805426,-122.424814
"$38,000 ",37.7990478,-122.4406495
"$499,000 ",37.7410676,-122.506604
"$231,481 ",37.7272102,-122.3956769
"$1,055,000 ",37.744017,-122.424846
"$770,000 ",37.7441229,-122.4309578
"$679,000 ",37.790214,-122.4213623
"$645,000 ",37.7812639,-122.423206
"$690,000 ",37.776381,-122.44569
"$890,000 ",37.770645,-122.448281
"$1,339,000 ",37.7905055,-122.3962516
"$900,000 ",37.789525,-122.3911753
"$849,000 ",37.7862361,-122.3890738
"$700,000 ",37.737136,-122.42687
"$720,000 ",37.7716277,-122.3874442
"$380,000 ",37.7839787,-122.4227088
"$939,000 ",37.7905055,-122.3962516
"$2,100,000 ",37.7905055,-122.3962516
"$911,000 ",37.751584,-122.407834
"$879,500 ",37.7736027,-122.3956682
"$3,800,000 ",37.7947391,-122.4264973
"$979,000 ",37.7932119,-122.423746
"$1,095,000 ",37.7932119,-122.423746
"$755,000 ",37.7843063,-122.4222924
"$812,000 ",37.785876,-122.477366
"$785,000 ",37.755926,-122.489816
"$838,000 ",37.725433,-122.457892
"$1,025,000 ",37.759912,-122.43236
"$760,000 ",37.7611453,-122.4174945
"$1,009,000 ",37.7565979,-122.422091
"$1,070,000 ",37.755273,-122.425908
"$960,000 ",37.7875352,-122.4011493
"$575,000 ",37.7775933,-122.4075841
"$1,088,000 ",37.7857859,-122.3921118
"$1,100,000 ",37.7857859,-122.3921118
"$1,262,626 ",37.7835714,-122.3907007
"$777,600 ",37.7603054,-122.3914085
"$680,000 ",37.7290359,-122.4351657
"$450,000 ",37.7753949,-122.4273886
"$590,000 ",37.7739816,-122.421936
"$470,000 ",37.725627,-122.461631
"$780,000 ",37.7831837,-122.4076941
"$1,650,000 ",37.786212,-122.404303
"$1,025,000 ",37.7905055,-122.3962516
"$102,000 ",37.7276215,-122.3715903
"$485,000 ",37.7371573,-122.4250655
"$620,000 ",37.7774314,-122.3937066
"$950,000 ",37.7905055,-122.3962516
"$2,700,000 ",37.7905055,-122.3962516
"$1,300,000 ",37.7825849,-122.3904028
"$287,000 ",37.7331285,-122.41458
"$815,000 ",37.743392,-122.423962
"$1,145,000 ",37.7944148,-122.4137046
"$519,500 ",37.789945,-122.412727
"$1,730,000 ",37.7905055,-122.3962516
"$547,112 ",37.7380491,-122.4117148
"$1,650,000 ",37.7952374,-122.4032456
"$470,000 ",37.7824829,-122.4205412
"$629,000 ",37.756588,-122.476261
"$1,800,000 ",37.7905055,-122.3962516
"$1,700,000 ",37.7905055,-122.3962516
"$1,275,000 ",37.789525,-122.3911753
"$330,000 ",37.7349079,-122.4168221
"$1,575,000 ",37.802366,-122.420561
"$1,050,000 ",37.7611402,-122.4218839
"$1,925,000 ",37.7905055,-122.3962516
"$289,000 ",37.719633,-122.39281
"$510,000 ",37.7283402,-122.4165759
"$549,000 ",37.751723,-122.4227911
"$1,010,000 ",37.745218,-122.431862
"$615,000 ",37.77393,-122.396241
"$1,085,800 ",37.799718,-122.432113
"$630,000 ",37.757917,-122.395476
"$350,000 ",37.7093587,-122.4684829
"$3,000,000 ",37.7952374,-122.4032456
"$625,000 ",37.788962,-122.437527
"$641,000 ",37.7652621,-122.424716
"$857,000 ",37.7870673,-122.3911276
"$1,175,000 ",37.7835714,-122.3907007
"$420,000 ",37.7358417,-122.3983415
"$712,000 ",37.7421548,-122.4145712
"$801,000 ",37.743392,-122.423962
"$665,000 ",37.7774314,-122.3937066
"$850,000 ",37.776538,-122.43883
"$1,450,000 ",37.7835714,-122.3907007
"$960,000 ",37.7932119,-122.423746
"$945,000 ",37.779732,-122.45535
"$2,450,000 ",37.7905055,-122.3962516
"$650,000 ",37.7752004,-122.4295415
"$610,000 ",37.783219,-122.444229
"$530,000 ",37.7581633,-122.4691558
"$1,875,000 ",37.7905055,-122.3962516
"$725,000 ",37.8032333,-122.4140967
"$1,030,000 ",37.7959467,-122.4135505
"$1,275,000 ",37.8040178,-122.4398143
"$860,000 ",37.798116,-122.42288
"$760,000 ",37.7933873,-122.4258046
"$675,000 ",37.7787021,-122.4332411
"$880,000 ",37.7823282,-122.4513256
"$450,000 ",37.779781,-122.439062
"$640,000 ",37.742998,-122.495779
"$2,625,000 ",37.763279,-122.453836
"$605,000 ",37.7640027,-122.4179591
"$4,750,000 ",37.786212,-122.404303
"$2,735,000 ",37.786212,-122.404303
"$1,850,000 ",37.7905055,-122.3962516
"$4,230,000 ",37.7905055,-122.3962516
"$1,185,000 ",37.7857859,-122.3921118
"$720,000 ",37.7877025,-122.4194898
"$770,000 ",37.76555,-122.428128
"$1,028,000 ",37.7905055,-122.3962516
"$2,050,000 ",37.7905055,-122.3962516
"$692,000 ",37.7638567,-122.4032332
"$965,000 ",37.7599994,-122.3907744
"$260,000 ",37.731248,-122.373905
"$792,500 ",37.792924,-122.421729
"$415,000 ",37.782443,-122.426241
"$510,000 ",37.7775178,-122.4050445
"$450,000 ",37.726678,-122.403469
"$1,575,000 ",37.7907302,-122.4029934
"$999,000 ",37.7948453,-122.4218213
"$939,820 ",37.7932119,-122.423746
"$800,000 ",37.7915441,-122.4221102
"$975,000 ",37.791986,-122.443437
"$500,000 ",37.781168,-122.492685
"$557,000 ",37.7545689,-122.505924
"$1,750,000 ",37.78629,-122.401375
"$845,000 ",37.7791102,-122.4088326
"$1,475,000 ",37.782646,-122.390388
"$915,000 ",37.7806904,-122.3892201
"$980,000 ",37.7599994,-122.3907744
"$275,000 ",37.7352165,-122.4226823
"$385,000 ",37.7252773,-122.395194
"$790,000 ",37.7736027,-122.3956682
"$734,500 ",37.7811736,-122.4209028
"$354,000 ",37.7811736,-122.4209028
"$935,000 ",37.7905055,-122.3962516
"$906,667 ",37.7857859,-122.3921118
"$1,200,000 ",37.778621,-122.3918058
"$667,500 ",37.7850469,-122.4461212
"$2,100,000 ",37.7905055,-122.3962516
"$1,100,000 ",37.7897457,-122.3908558
"$715,000 ",37.7507474,-122.4019778
"$995,000 ",37.723888,-122.466115
"$1,488,000 ",37.7865983,-122.438286
"$1,030,000 ",37.776395,-122.455627
"$1,050,000 ",37.7526139,-122.5081918
"$710,000 ",37.7568384,-122.4445989
"$445,000 ",37.7779458,-122.4054199
"$1,200,000 ",37.7776147,-122.3919074
"$700,000 ",37.7955974,-122.422458
"$1,065,000 ",37.787175,-122.449908
"$1,100,000 ",37.7875352,-122.4011493
"$1,850,000 ",37.7905055,-122.3962516
"$1,725,000 ",37.8030606,-122.421044
"$1,150,000 ",37.79363,-122.4148121
"$1,357,000 ",37.79431,-122.42961
"$336,000 ",37.7716933,-122.5103567
"$806,500 ",37.765495,-122.459381
"$550,000 ",37.7441699,-122.500752
"$980,000 ",37.7905055,-122.3962516
"$654,800 ",37.774805,-122.4120578
"$885,000 ",37.7894281,-122.3906187
"$724,000 ",37.7794539,-122.3966763
"$744,405 ",37.7601821,-122.3909801
"$700,000 ",37.72955,-122.413396
"$1,325,000 ",37.7907302,-122.4029934
"$245,000 ",37.7831003,-122.4277243
"$665,000 ",37.7782409,-122.3932237
"$979,110 ",37.7932119,-122.423746
"$1,235,000 ",37.7905055,-122.3962516
"$650,000 ",37.7794539,-122.3966763
"$888,000 ",37.7948453,-122.4218213
"$985,000 ",37.7915055,-122.4263321
"$440,000 ",37.7849709,-122.4242992
"$542,000 ",37.783404,-122.445419
"$459,000 ",37.729316,-122.450562
"$3,350,000 ",37.7905055,-122.3962516
"$1,250,000 ",37.7857859,-122.3921118
"$1,000,000 ",37.780064,-122.393173
"$741,750 ",37.7603054,-122.3914085
"$773,171 ",37.7603054,-122.3914085
"$750,000 ",37.7603054,-122.3914085
"$1,040,000 ",37.743157,-122.4246448
"$903,000 ",37.795282,-122.410501
"$1,500,000 ",37.7933887,-122.4153967
"$1,465,000 ",37.7965494,-122.4355805
"$585,000 ",37.7817342,-122.4321998
"$1,130,000 ",37.7857859,-122.3921118
"$639,000 ",37.7614187,-122.4118655
"$265,000 ",37.7097571,-122.4683035
"$820,000 ",37.731708,-122.488605
"$975,000 ",37.7948453,-122.4218213
"$862,400 ",37.779068,-122.454867
"$635,000 ",37.7735294,-122.4388653
"$975,000 ",37.759837,-122.4357
"$705,000 ",37.758351,-122.4447653
"$835,000 ",37.7857937,-122.4246689
"$515,000 ",37.770968,-122.4407319
"$519,500 ",37.7565131,-122.4417593
"$970,000 ",37.7905055,-122.3962516
"$1,120,000 ",37.7905055,-122.3962516
"$1,545,000 ",37.7905055,-122.3962516
"$1,925,000 ",37.7905055,-122.3962516
"$420,000 ",37.7252773,-122.395194
"$800,000 ",37.740366,-122.429607
"$600,000 ",37.786716,-122.424203
"$760,000 ",37.77475,-122.506174
"$950,000 ",37.7599728,-122.3904261
"$488,000 ",37.7252773,-122.395194
"$775,000 ",37.7951274,-122.4296993
"$665,000 ",37.790214,-122.4213623
"$905,000 ",37.7626262,-122.448417
"$699,000 ",37.778936,-122.495073
"$750,000 ",37.7782616,-122.4032109
"$1,150,000 ",37.7862361,-122.3890738
"$855,000 ",37.7806904,-122.3892201
"$860,000 ",37.7603054,-122.3914085
"$730,000 ",37.756637,-122.402102
"$345,000 ",37.717343,-122.39733
"$759,000 ",37.7509464,-122.4208473
"$449,000 ",37.7464497,-122.4404387
"$910,000 ",37.7774314,-122.3937066
"$1,183,000 ",37.7857859,-122.3921118
"$910,000 ",37.7603054,-122.3914085
"$360,000 ",37.73598,-122.39557
"$950,000 ",37.791077,-122.414339
"$897,750 ",37.7932119,-122.423746
"$915,000 ",37.775805,-122.471095
"$1,530,000 ",37.758103,-122.431874
"$865,000 ",37.787031,-122.393642
"$1,485,000 ",37.7835543,-122.392432
"$755,000 ",37.7603054,-122.3914085
"$838,000 ",37.7932119,-122.423746
"$1,488,000 ",37.791223,-122.435135
"$955,000 ",37.770734,-122.437296
"$702,400 ",37.75801,-122.503938
"$1,900,000 ",37.7905055,-122.3962516
"$810,000 ",37.7603054,-122.3914085
"$930,000 ",37.760688,-122.441596
"$755,000 ",37.763634,-122.404631
"$935,000 ",37.7932119,-122.423746
"$1,335,000 ",37.7927686,-122.4312581
"$1,440,000 ",37.801277,-122.442395
"$1,065,000 ",37.791415,-122.441437
"$610,000 ",37.77394,-122.4482501
"$792,000 ",37.7853915,-122.4635088
"$445,000 ",37.7549041,-122.5085379
"$1,500,000 ",37.7905055,-122.3962516
"$910,000 ",37.7603054,-122.3914085
"$305,000 ",37.7353697,-122.4244297
"$395,000 ",37.7252773,-122.395194
"$1,402,000 ",37.8021844,-122.4414601
"$1,600,000 ",37.802318,-122.428476
"$372,500 ",37.7443979,-122.4212297
"$761,000 ",37.7716277,-122.3874442
"$1,998,000 ",37.8019514,-122.4404215
"$820,000 ",37.7614,-122.436492
"$752,000 ",37.7682935,-122.4218756
"$487,000 ",37.7662071,-122.4201693
"$1,670,000 ",37.7905055,-122.3962516
"$1,525,000 ",37.789525,-122.3911753
"$330,000 ",37.7103597,-122.4685611
"$300,390 ",37.7102501,-122.4674941
"$1,100,000 ",37.8012907,-122.4039979
"$965,000 ",37.7932119,-122.423746
"$789,000 ",37.759478,-122.470619
"$700,000 ",37.775713,-122.40695
"$768,000 ",37.7638567,-122.4032332
"$645,000 ",37.746074,-122.405524
"$1,339,000 ",37.7927398,-122.3911224
"$208,000 ",37.7749295,-122.4194155
"$350,000 ",37.7811736,-122.4209028
"$1,085,000 ",37.772245,-122.453753
"$535,000 ",37.778621,-122.485342
"$655,000 ",37.7682935,-122.4218756
"$835,000 ",37.7682935,-122.4218756
"$785,000 ",37.7682935,-122.4218756
"$1,620,000 ",37.7905055,-122.3962516
"$590,000 ",37.775713,-122.40695
"$935,000 ",37.7599406,-122.3906909
"$284,061 ",37.7252773,-122.395194
"$290,000 ",37.7093338,-122.4255863
"$570,000 ",37.7438251,-122.422272
"$860,000 ",37.7365969,-122.4289013
"$660,000 ",37.734058,-122.440357
"$1,365,000 ",37.797782,-122.413029
"$708,500 ",37.773487,-122.448186
"$488,000 ",37.7252773,-122.395194
"$216,700 ",37.7331285,-122.41458
"$250,000 ",37.7331285,-122.41458
"$575,000 ",37.7384347,-122.4320706
"$580,000 ",37.8018218,-122.4083417
"$1,100,000 ",37.8013572,-122.438636
"$1,590,000 ",37.797266,-122.430172
"$855,000 ",37.7948453,-122.4218213
"$715,000 ",37.7857937,-122.4246689
"$895,000 ",37.7882277,-122.4406831
"$585,000 ",37.7682935,-122.4218756
"$536,000 ",37.7811736,-122.4209028
"$690,000 ",37.784954,-122.452613
"$719,325 ",37.7682935,-122.4218756
"$764,000 ",37.7682935,-122.4218756
"$697,000 ",37.7682935,-122.4218756
"$935,000 ",37.781016,-122.39507
"$550,000 ",37.7794539,-122.3966763
"$727,000 ",37.7603054,-122.3914085
"$285,500 ",37.7252773,-122.395194
"$1,300,000 ",37.797573,-122.3982752
"$728,000 ",37.771809,-122.4287294
"$735,000 ",37.7625103,-122.4422065
"$859,000 ",37.7682935,-122.4218756
"$1,300,000 ",37.8039332,-122.4121546
"$850,000 ",37.7933591,-122.4128596
"$1,275,000 ",37.791077,-122.414339
"$729,000 ",37.803055,-122.423908
"$815,000 ",37.7915441,-122.4221102
"$517,000 ",37.7565131,-122.4417593
"$703,000 ",37.7682935,-122.4218756
"$840,000 ",37.7682935,-122.4218756
"$1,800,000 ",37.7905055,-122.3962516
"$1,835,000 ",37.7905055,-122.3962516
"$955,000 ",37.7600115,-122.3904296
"$950,000 ",37.7599341,-122.3904225
"$264,408 ",37.7252773,-122.395194
"$565,000 ",37.742815,-122.408932
"$565,000 ",37.7427936,-122.4088456
"$223,000 ",37.7331285,-122.41458
"$550,000 ",37.7774314,-122.3937066
"$708,000 ",37.7774314,-122.3937066
"$1,275,000 ",37.7907302,-122.4029934
"$1,015,000 ",37.792492,-122.4158129
"$1,161,500 ",37.8005687,-122.440204
"$802,500 ",37.7859296,-122.474587
"$860,000 ",37.755239,-122.4544
"$470,000 ",37.7589803,-122.416711
"$2,070,000 ",37.7905055,-122.3962516
"$1,700,000 ",37.7905055,-122.3962516
"$526,000 ",37.7121047,-122.4406885
"$825,000 ",37.7506119,-122.422041
"$285,000 ",37.7353697,-122.4244297
"$900,000 ",37.748735,-122.432452
